;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1813;hh.ru;;;;QA Engineer (проект Образовательная цифровая платформа);https://spb.hh.ru/vacancy/38465554?query=java;АО Сбербанк - Технологии;https://hh.ru/employer/906557;Москва, Тульская;
1814;hh.ru;;;;Senior Software development engineer in Test (web);https://spb.hh.ru/vacancy/38268227?query=java; Align Technology;https://hh.ru/employer/27937;Москва, Тульская;
1815;hh.ru;;;;ИТ-архитектор (Омниканальная платформа);https://spb.hh.ru/vacancy/37069809?query=java; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва, Крестьянская застава и еще 1 ;
1816;hh.ru;;;;SDET/ QA Automation Engineer в Систему транспортного предпроцессинга;https://spb.hh.ru/vacancy/36725846?query=java;АО Национальная система платежных карт;https://hh.ru/employer/1654251;Москва, Новокузнецкая и еще 2 ;
1817;hh.ru;;;;Технический менеджер;https://spb.hh.ru/vacancy/38255340?query=java; Яндекс;https://hh.ru/employer/1740;Москва;
1818;hh.ru;;;;Преподаватель курса 'Разработка на Платформе Сбербанка';https://spb.hh.ru/vacancy/38827353?query=java;АО Сбербанк - Технологии;https://hh.ru/employer/906557;Москва;
1819;hh.ru;;;;Инженер-разработчик Avaya;https://spb.hh.ru/vacancy/38836231?query=java;ООО Оберон;https://hh.ru/employer/84751;Москва, Октябрьская;
1820;hh.ru;;;;Ведущий разработчик Naumen Service Desk;https://spb.hh.ru/vacancy/33794573?query=java;ООО РТ-ИНФОРМ;https://hh.ru/employer/1698057;Москва, Спортивная;
1821;hh.ru;100000;150000;;Аналитик (специалист по внедрению информационных систем);https://spb.hh.ru/vacancy/38524716?query=java;ИП Лейдерман Роман Петрович;https://hh.ru/employer/3410563;Москва;руб.
1822;hh.ru;;;;Ведущий тестировщик;https://spb.hh.ru/vacancy/38794127?query=java; Ростелеком - Центры обработки данных;https://hh.ru/employer/852361;Москва;
1823;hh.ru;;;;Архитектор микросервисных приложений|SberCRM;https://spb.hh.ru/vacancy/38847313?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1824;hh.ru;;;;QA Automation Engineer;https://spb.hh.ru/vacancy/38779968?query=java;АО Сбербанк - Технологии;https://hh.ru/employer/906557;Москва, Тульская;
1825;hh.ru;;;;Руководитель группы разработки (Java);https://spb.hh.ru/vacancy/38425748?query=java;ООО UMA.Tech;https://hh.ru/employer/2155808?dpt=2155808-2155808-uma;Москва, Маяковская;
1826;hh.ru;;;;Руководитель Центра Компетенций АБС;https://spb.hh.ru/vacancy/38859928?query=java;АО ДОМ.РФ;https://hh.ru/employer/11680;Москва, Динамо и еще 2 ;
